date,open,high,low,close,volume
2023-04-10,1.10319,1.10364,1.10283,1.10328,1172493
2023-04-11,1.10328,1.10402,1.10316,1.10390,1325532
2023-04-12,1.10390,1.10578,1.10342,1.10531,1385014
2023-04-13,1.10531,1.10565,1.10268,1.10303,1358536
2023-04-14,1.10303,1.10358,1.10280,1.10335,1336422
2023-04-15,1.10335,1.10611,1.10239,1.10514,1302830
2023-04-16,1.10514,1.10524,1.10176,1.10186,1315137
2023-04-17,1.10186,1.10361,1.10041,1.10216,986160
2023-04-18,1.10216,1.10303,1.10124,1.10211,966096
2023-04-19,1.10211,1.10316,1.10105,1.10210,1213972
2023-04-20,1.10210,1.10231,1.10094,1.10115,1232117
2023-04-21,1.10115,1.10515,1.09987,1.10388,1225128
2023-04-22,1.10388,1.10416,1.10358,1.10387,1027373
2023-04-23,1.10387,1.10432,1.10116,1.10161,1017293
2023-04-24,1.10161,1.10323,1.10099,1.10260,1106401
2023-04-25,1.10260,1.10345,1.10230,1.10315,1163820
2023-04-26,1.10315,1.10381,1.10276,1.10342,1346831
2023-04-27,1.10342,1.10460,1.10319,1.10437,1280953
2023-04-28,1.10437,1.10562,1.10435,1.10560,1034142
2023-04-29,1.10560,1.10737,1.10422,1.10599,1036471
2023-04-30,1.10599,1.10742,1.10407,1.10550,1078112
2023-05-01,1.10550,1.10676,1.10506,1.10631,1330893
2023-05-02,1.10631,1.10661,1.10499,1.10529,1385335
2023-05-03,1.10529,1.10584,1.10441,1.10496,1235211
2023-05-04,1.10496,1.10548,1.10419,1.10472,1410406
2023-05-05,1.10472,1.10560,1.10466,1.10554,1399914
2023-05-06,1.10554,1.10565,1.10544,1.10555,1011945
2023-05-07,1.10555,1.10609,1.10251,1.10305,1379310
2023-05-08,1.10305,1.10382,1.10234,1.10310,1404138
2023-05-09,1.10310,1.10361,1.10280,1.10331,1159161
2023-05-10,1.10331,1.10453,1.10102,1.10223,1380866
2023-05-11,1.10223,1.10314,1.10220,1.10311,1021636
2023-05-12,1.10311,1.10349,1.10167,1.10205,1402753
2023-05-13,1.10205,1.10266,1.10013,1.10074,1289761
2023-05-14,1.10074,1.10292,1.09939,1.10158,1373353
2023-05-15,1.10158,1.10369,1.10054,1.10265,1042799
2023-05-16,1.10265,1.10410,1.10244,1.10389,1304120
2023-05-17,1.10389,1.10604,1.10262,1.10476,1371523
2023-05-18,1.10476,1.10548,1.10360,1.10432,1032216
2023-05-19,1.10432,1.10505,1.10394,1.10467,1198059
2023-05-20,1.10467,1.10577,1.10373,1.10482,1073242
2023-05-21,1.10482,1.10613,1.10442,1.10572,1161713
2023-05-22,1.10572,1.10611,1.10348,1.10387,978642
2023-05-23,1.10387,1.10445,1.10235,1.10294,1344391
2023-05-24,1.10294,1.10358,1.10120,1.10184,1424447
2023-05-25,1.10184,1.10451,1.10142,1.10409,1184772
2023-05-26,1.10409,1.10459,1.10331,1.10382,1064430
2023-05-27,1.10382,1.10474,1.10344,1.10436,1421855
2023-05-28,1.10436,1.10442,1.10328,1.10334,1335905
2023-05-29,1.10334,1.10401,1.10032,1.10099,1029187
2023-05-30,1.10099,1.10114,1.10079,1.10094,1048111
2023-05-31,1.10094,1.10123,1.09972,1.10001,1095671
2023-06-01,1.10001,1.10047,1.09762,1.09808,1159662
2023-06-02,1.09808,1.09814,1.09578,1.09584,1068541
2023-06-03,1.09584,1.09618,1.09584,1.09618,1138047
2023-06-04,1.09618,1.09710,1.09575,1.09667,1118763
2023-06-05,1.09667,1.10000,1.09511,1.09843,1380520
2023-06-06,1.09843,1.10032,1.09803,1.09991,1033020
2023-06-07,1.09991,1.10095,1.09986,1.10090,1297298
2023-06-08,1.10090,1.10099,1.09978,1.09988,1238387
2023-06-09,1.09988,1.10129,1.09958,1.10099,1007104
2023-06-10,1.10099,1.10220,1.10041,1.10162,1303460
2023-06-11,1.10162,1.10221,1.10039,1.10098,1236118
2023-06-12,1.10098,1.10181,1.10011,1.10094,1330734
2023-06-13,1.10094,1.10198,1.10074,1.10178,969773
2023-06-14,1.10178,1.10180,1.10117,1.10120,1209953
2023-06-15,1.10120,1.10279,1.10051,1.10211,1095342
2023-06-16,1.10211,1.10336,1.10089,1.10215,1420527
2023-06-17,1.10215,1.10247,1.09919,1.09950,1373668
2023-06-18,1.09950,1.10109,1.09607,1.09766,1419923
2023-06-19,1.09766,1.09984,1.09674,1.09892,1289951
2023-06-20,1.09892,1.09961,1.09674,1.09743,1093558
2023-06-21,1.09743,1.09946,1.09652,1.09855,1048020
2023-06-22,1.09855,1.10092,1.09832,1.10070,986767
2023-06-23,1.10070,1.10162,1.10062,1.10154,1277838
2023-06-24,1.10154,1.10305,1.09956,1.10107,1384009
2023-06-25,1.10107,1.10178,1.10065,1.10137,1000745
2023-06-26,1.10137,1.10181,1.09991,1.10035,1142525
2023-06-27,1.10035,1.10202,1.09953,1.10119,1345830
2023-06-28,1.10119,1.10357,1.10034,1.10271,1206616
2023-06-29,1.10271,1.10315,1.10094,1.10138,1180780
2023-06-30,1.10138,1.10251,1.09905,1.10018,1284490
2023-07-01,1.10018,1.10104,1.09933,1.10019,1178727
2023-07-02,1.10019,1.10090,1.09997,1.10069,1176422
2023-07-03,1.10069,1.10303,1.10031,1.10266,986822
2023-07-04,1.10266,1.10509,1.10213,1.10456,1249707
2023-07-05,1.10456,1.10577,1.10453,1.10575,1120136
2023-07-06,1.10575,1.10579,1.10510,1.10513,1262280
2023-07-07,1.10513,1.10574,1.10313,1.10374,1197290
2023-07-08,1.10374,1.10385,1.10307,1.10319,1356884
2023-07-09,1.10319,1.10594,1.10223,1.10499,1328327
2023-07-10,1.10499,1.10565,1.10444,1.10510,984472
2023-07-11,1.10510,1.10702,1.10382,1.10573,1409556
2023-07-12,1.10573,1.10644,1.10317,1.10387,1365865
2023-07-13,1.10387,1.10446,1.10370,1.10429,1380709
2023-07-14,1.10429,1.10661,1.10410,1.10641,1257357
2023-07-15,1.10641,1.10721,1.10359,1.10438,1096814
2023-07-16,1.10438,1.10709,1.10398,1.10669,989334
2023-07-17,1.10669,1.10763,1.10540,1.10634,1012927
2023-07-18,1.10634,1.10654,1.10521,1.10542,1347452
2023-07-19,1.10542,1.10626,1.10483,1.10568,1033990
2023-07-20,1.10568,1.10627,1.10435,1.10495,1250721
2023-07-21,1.10495,1.10629,1.10476,1.10611,1031050
2023-07-22,1.10611,1.10660,1.10468,1.10518,1315691
2023-07-23,1.10518,1.10589,1.10365,1.10436,1351615
2023-07-24,1.10436,1.10628,1.10327,1.10519,1047638
2023-07-25,1.10519,1.10530,1.10346,1.10357,1220923
2023-07-26,1.10357,1.10522,1.10309,1.10474,1094610
2023-07-27,1.10474,1.10543,1.10388,1.10457,1158550
2023-07-28,1.10457,1.10614,1.10360,1.10517,1406986
2023-07-29,1.10517,1.10615,1.10503,1.10601,1071282
2023-07-30,1.10601,1.10651,1.10409,1.10458,1292614
2023-07-31,1.10458,1.10499,1.10292,1.10333,1439363
2023-08-01,1.10333,1.10599,1.10304,1.10570,1080919
2023-08-02,1.10570,1.10598,1.10553,1.10580,1414943
2023-08-03,1.10580,1.10724,1.10350,1.10494,1163390
2023-08-04,1.10494,1.10543,1.10426,1.10475,1404160
2023-08-05,1.10475,1.10497,1.10467,1.10489,1094442
2023-08-06,1.10489,1.10559,1.10339,1.10410,1347458
2023-08-07,1.10410,1.10515,1.10217,1.10322,1412363
2023-08-08,1.10322,1.10397,1.10309,1.10385,1098469
2023-08-09,1.10385,1.10565,1.10322,1.10502,1305487
2023-08-10,1.10502,1.10643,1.10432,1.10573,1078472
2023-08-11,1.10573,1.10687,1.10567,1.10682,1087368
2023-08-12,1.10682,1.10843,1.10392,1.10554,992392
2023-08-13,1.10554,1.10558,1.10407,1.10412,1261387
2023-08-14,1.10412,1.10748,1.10278,1.10615,1092198
2023-08-15,1.10615,1.10647,1.10468,1.10500,1229843
2023-08-16,1.10500,1.10703,1.10438,1.10640,1123691
2023-08-17,1.10640,1.10737,1.10628,1.10725,1420404
2023-08-18,1.10725,1.10769,1.10640,1.10684,1433248
2023-08-19,1.10684,1.10854,1.10625,1.10795,1348238
2023-08-20,1.10795,1.10919,1.10766,1.10889,1189729
2023-08-21,1.10889,1.11037,1.10867,1.11015,1436188
2023-08-22,1.11015,1.11066,1.10784,1.10835,1335204
2023-08-23,1.10835,1.11151,1.10724,1.11041,1244786
2023-08-24,1.11041,1.11128,1.11015,1.11101,1343586
2023-08-25,1.11101,1.11159,1.10767,1.10824,1372931
2023-08-26,1.10824,1.10845,1.10677,1.10698,1325769
2023-08-27,1.10698,1.10824,1.10690,1.10816,1209326
2023-08-28,1.10816,1.10864,1.10802,1.10851,989363
2023-08-29,1.10851,1.10916,1.10661,1.10726,1374551
2023-08-30,1.10726,1.10903,1.10555,1.10732,1082461
2023-08-31,1.10732,1.10855,1.10686,1.10809,1139966
2023-09-01,1.10809,1.10869,1.10323,1.10383,1182910
2023-09-02,1.10383,1.10530,1.10361,1.10507,1232318
2023-09-03,1.10507,1.10542,1.10446,1.10481,1096598
2023-09-04,1.10481,1.10635,1.10413,1.10567,1148789
2023-09-05,1.10567,1.10638,1.10434,1.10506,1321589
2023-09-06,1.10506,1.10578,1.10279,1.10350,1153739
2023-09-07,1.10350,1.10430,1.10336,1.10415,994657
2023-09-08,1.10415,1.10588,1.10372,1.10545,1115873
2023-09-09,1.10545,1.10563,1.10537,1.10556,1337870
2023-09-10,1.10556,1.10770,1.10522,1.10736,1423655
2023-09-11,1.10736,1.10828,1.10648,1.10740,1384258
2023-09-12,1.10740,1.10796,1.10413,1.10469,976685
2023-09-13,1.10469,1.10519,1.10217,1.10268,1196983
2023-09-14,1.10268,1.10616,1.10104,1.10452,1362202
2023-09-15,1.10452,1.10465,1.10242,1.10256,1378196
2023-09-16,1.10256,1.10270,1.10218,1.10232,1058911
2023-09-17,1.10232,1.10253,1.10166,1.10187,1036315
2023-09-18,1.10187,1.10360,1.10174,1.10347,1434631
