date,open,high,low,close,volume
2023-04-05,130.953,131.033,130.776,130.855,1138031
2023-04-06,130.855,131.081,130.818,131.044,1249998
2023-04-07,131.044,131.052,130.866,130.874,951987
2023-04-08,130.874,130.908,130.770,130.804,911149
2023-04-09,130.804,130.933,130.792,130.921,933541
2023-04-10,130.921,130.944,130.818,130.841,1238926
2023-04-11,130.841,130.940,130.777,130.877,1009094
2023-04-12,130.877,131.166,130.843,131.132,1142582
2023-04-13,131.132,131.251,130.745,130.864,932495
2023-04-14,130.864,130.962,130.806,130.904,1268959
2023-04-15,130.904,131.065,130.890,131.050,1251005
2023-04-16,131.050,131.071,130.980,131.000,1064692
2023-04-17,131.000,131.062,130.820,130.881,1088258
2023-04-18,130.881,131.104,130.819,131.042,1193053
2023-04-19,131.042,131.077,130.933,130.969,1193924
2023-04-20,130.969,131.063,130.907,131.001,1013741
2023-04-21,131.001,131.041,130.790,130.831,1299885
2023-04-22,130.831,130.846,130.820,130.836,1004094
2023-04-23,130.836,130.923,130.469,130.556,1165224
2023-04-24,130.556,130.646,130.518,130.607,993332
2023-04-25,130.607,130.639,130.555,130.586,1195788
2023-04-26,130.586,130.667,130.358,130.438,1188561
2023-04-27,130.438,130.456,130.410,130.427,1111232
2023-04-28,130.427,130.441,130.316,130.330,987113
2023-04-29,130.330,130.390,130.306,130.366,888096
2023-04-30,130.366,130.687,130.261,130.582,1059000
2023-05-01,130.582,130.670,130.303,130.391,1153341
2023-05-02,130.391,130.418,130.240,130.267,1152835
2023-05-03,130.267,130.282,130.148,130.162,1319846
2023-05-04,130.162,130.179,130.020,130.036,1191121
2023-05-05,130.036,130.123,129.988,130.075,1091665
2023-05-06,130.075,130.239,130.060,130.224,916458
2023-05-07,130.224,130.318,130.126,130.221,1251491
2023-05-08,130.221,130.300,130.189,130.269,1140452
2023-05-09,130.269,130.306,130.134,130.172,904934
2023-05-10,130.172,130.186,129.750,129.764,1212285
2023-05-11,129.764,130.000,129.700,129.936,1214935
2023-05-12,129.936,129.967,129.895,129.926,1216228
2023-05-13,129.926,130.124,129.912,130.109,895648
2023-05-14,130.109,130.239,130.065,130.195,1129641
2023-05-15,130.195,130.275,130.015,130.096,1180438
2023-05-16,130.096,130.156,130.073,130.134,1198640
2023-05-17,130.134,130.217,130.125,130.208,1114327
2023-05-18,130.208,130.251,130.175,130.218,1016034
2023-05-19,130.218,130.483,130.204,130.470,953610
2023-05-20,130.470,130.493,130.329,130.352,907984
2023-05-21,130.352,130.443,130.336,130.427,890157
2023-05-22,130.427,130.443,130.385,130.401,1011705
2023-05-23,130.401,130.454,130.270,130.323,1281188
2023-05-24,130.323,130.545,130.259,130.481,1123811
2023-05-25,130.481,130.597,130.153,130.268,1040596
2023-05-26,130.268,130.338,130.021,130.091,1053640
2023-05-27,130.091,130.173,129.860,129.942,1139427
2023-05-28,129.942,130.074,129.896,130.028,957955
2023-05-29,130.028,130.028,129.734,129.734,1154767
2023-05-30,129.734,129.744,129.683,129.693,1030600
2023-05-31,129.693,129.923,129.637,129.867,1255727
2023-06-01,129.867,129.904,129.846,129.883,907693
2023-06-02,129.883,129.950,129.797,129.864,1072982
2023-06-03,129.864,129.989,129.637,129.761,1155411
2023-06-04,129.761,129.778,129.721,129.738,1316394
2023-06-05,129.738,129.740,129.607,129.609,1195283
2023-06-06,129.609,129.740,129.584,129.714,1131732
2023-06-07,129.714,129.761,129.594,129.641,955278
2023-06-08,129.641,129.734,129.599,129.693,1310520
2023-06-09,129.693,129.758,129.595,129.661,1311681
2023-06-10,129.661,129.777,129.456,129.572,1120345
2023-06-11,129.572,129.919,129.497,129.844,885417
2023-06-12,129.844,129.999,129.805,129.960,1157230
2023-06-13,129.960,130.094,129.958,130.092,1262969
2023-06-14,130.092,130.362,130.026,130.295,1148982
2023-06-15,130.295,130.308,130.225,130.237,1129200
2023-06-16,130.237,130.486,130.096,130.345,912301
2023-06-17,130.345,130.366,130.297,130.318,935264
2023-06-18,130.318,130.377,130.226,130.284,1088363
2023-06-19,130.284,130.574,130.241,130.532,1256013
2023-06-20,130.532,130.706,130.396,130.570,1042655
2023-06-21,130.570,130.581,130.450,130.461,1298688
2023-06-22,130.461,130.467,130.455,130.462,1000337
2023-06-23,130.462,130.477,130.429,130.444,1237480
2023-06-24,130.444,130.699,130.426,130.680,1007981
2023-06-25,130.680,130.691,130.584,130.595,1050062
2023-06-26,130.595,130.623,130.428,130.456,1233682
2023-06-27,130.456,130.475,130.242,130.260,1188203
2023-06-28,130.260,130.343,129.986,130.068,881554
2023-06-29,130.068,130.341,130.057,130.330,1128790
2023-06-30,130.330,130.349,130.031,130.049,1259199
2023-07-01,130.049,130.171,129.964,130.086,1030924
2023-07-02,130.086,130.125,129.992,130.031,1088261
2023-07-03,130.031,130.033,129.843,129.846,1147793
2023-07-04,129.846,129.887,129.808,129.850,922295
2023-07-05,129.850,130.226,129.677,130.053,1198642
2023-07-06,130.053,130.172,129.883,130.002,934443
2023-07-07,130.002,130.235,130.000,130.233,930846
2023-07-08,130.233,130.615,130.109,130.490,1164466
2023-07-09,130.490,130.491,130.365,130.366,1072160
2023-07-10,130.366,130.431,130.092,130.157,1064036
2023-07-11,130.157,130.422,130.123,130.389,893332
2023-07-12,130.389,130.532,130.299,130.443,1096066
2023-07-13,130.443,130.509,130.407,130.473,990084
2023-07-14,130.473,130.649,130.426,130.602,1298197
2023-07-15,130.602,130.696,130.554,130.648,1138378
2023-07-16,130.648,130.849,130.607,130.809,1055455
2023-07-17,130.809,130.834,130.775,130.801,1244306
2023-07-18,130.801,130.935,130.484,130.618,1209907
2023-07-19,130.618,130.777,130.532,130.692,1190917
2023-07-20,130.692,130.715,130.498,130.522,1012208
2023-07-21,130.522,130.609,130.512,130.599,1075186
2023-07-22,130.599,130.829,130.525,130.755,1216470
2023-07-23,130.755,131.066,130.701,131.012,1305133
2023-07-24,131.012,131.081,130.957,131.026,880643
2023-07-25,131.026,131.105,130.826,130.904,971102
2023-07-26,130.904,131.165,130.856,131.117,980620
2023-07-27,131.117,131.357,131.112,131.352,1046398
2023-07-28,131.352,131.478,131.281,131.407,1172267
2023-07-29,131.407,131.484,131.290,131.367,1170445
2023-07-30,131.367,131.473,131.286,131.392,1245759
2023-07-31,131.392,131.531,131.088,131.226,1205387
2023-08-01,131.226,131.585,131.186,131.544,1253977
2023-08-02,131.544,131.657,131.482,131.595,1285037
2023-08-03,131.595,131.914,131.580,131.900,1024384
2023-08-04,131.900,132.165,131.839,132.105,894983
2023-08-05,132.105,132.207,131.768,131.870,1318908
2023-08-06,131.870,131.925,131.791,131.846,897381
2023-08-07,131.846,131.903,131.546,131.603,980308
2023-08-08,131.603,131.931,131.457,131.785,946889
2023-08-09,131.785,131.932,131.404,131.551,945281
2023-08-10,131.551,131.653,131.372,131.473,924027
2023-08-11,131.473,131.644,131.347,131.518,984155
2023-08-12,131.518,131.646,131.312,131.441,1304731
2023-08-13,131.441,131.578,131.429,131.566,940896
2023-08-14,131.566,131.571,131.431,131.436,1177768
2023-08-15,131.436,131.533,131.261,131.358,1030369
2023-08-16,131.358,131.365,131.347,131.354,1035171
2023-08-17,131.354,131.589,131.311,131.545,1063574
2023-08-18,131.545,131.707,131.517,131.679,1144981
2023-08-19,131.679,131.796,131.659,131.776,1161898
2023-08-20,131.776,132.027,131.602,131.853,915939
2023-08-21,131.853,131.886,131.806,131.839,1309743
2023-08-22,131.839,131.951,131.809,131.920,1277759
2023-08-23,131.920,132.041,131.741,131.862,1017912
2023-08-24,131.862,132.080,131.793,132.011,1142398
2023-08-25,132.011,132.344,131.906,132.238,1102568
2023-08-26,132.238,132.469,132.159,132.389,1187547
2023-08-27,132.389,132.524,132.338,132.473,887865
2023-08-28,132.473,132.591,132.142,132.259,1093579
2023-08-29,132.259,132.327,132.225,132.293,923897
2023-08-30,132.293,132.492,132.171,132.370,1089448
2023-08-31,132.370,132.447,132.317,132.394,1257348
2023-09-01,132.394,132.481,132.184,132.272,1151830
2023-09-02,132.272,132.486,132.240,132.454,961777
2023-09-03,132.454,132.502,132.318,132.365,1128338
2023-09-04,132.365,132.559,132.364,132.558,1114046
2023-09-05,132.558,132.645,132.372,132.460,1132701
2023-09-06,132.460,132.721,132.367,132.629,1111132
2023-09-07,132.629,132.682,132.496,132.549,1002305
2023-09-08,132.549,132.636,132.295,132.382,1085247
2023-09-09,132.382,132.664,132.310,132.593,1255536
2023-09-10,132.593,132.618,132.515,132.540,1305245
2023-09-11,132.540,132.596,132.365,132.422,1081062
2023-09-12,132.422,132.594,132.323,132.495,1287611
2023-09-13,132.495,132.722,132.478,132.706,1203646
2023-09-14,132.706,132.843,132.639,132.775,1184040
2023-09-15,132.775,132.828,132.525,132.578,906333
2023-09-16,132.578,132.642,132.570,132.634,982210
2023-09-17,132.634,132.773,132.554,132.693,1091385
2023-09-18,132.693,132.750,132.661,132.717,894593
