date,open,high,low,close,volume
2023-02-10,1.24545,1.24682,1.24267,1.24404,1452181
2023-02-11,1.24404,1.24719,1.24290,1.24606,1737017
2023-02-12,1.24606,1.24705,1.24419,1.24519,1723073
2023-02-13,1.24519,1.24550,1.24514,1.24546,1492617
2023-02-14,1.24546,1.24716,1.24536,1.24707,1345100
2023-02-15,1.24707,1.24738,1.24425,1.24457,1716509
2023-02-16,1.24457,1.24473,1.24443,1.24460,1799427
2023-02-17,1.24460,1.24617,1.24352,1.24509,1267435
2023-02-18,1.24509,1.24965,1.24443,1.24899,1517613
2023-02-19,1.24899,1.25217,1.24781,1.25099,1650663
2023-02-20,1.25099,1.25212,1.25036,1.25149,1347671
2023-02-21,1.25149,1.25210,1.24820,1.24881,1676544
2023-02-22,1.24881,1.25011,1.24766,1.24896,1486046
2023-02-23,1.24896,1.25112,1.24775,1.24990,1592175
2023-02-24,1.24990,1.25003,1.24702,1.24715,1787570
2023-02-25,1.24715,1.24812,1.24700,1.24797,1372475
2023-02-26,1.24797,1.24885,1.24513,1.24600,1370698
2023-02-27,1.24600,1.24821,1.24559,1.24781,1659131
2023-02-28,1.24781,1.24942,1.24758,1.24919,1213485
2023-03-01,1.24919,1.25081,1.24817,1.24979,1771686
2023-03-02,1.24979,1.25027,1.24814,1.24862,1413955
2023-03-03,1.24862,1.24903,1.24744,1.24785,1264740
2023-03-04,1.24785,1.24846,1.24639,1.24701,1472175
2023-03-05,1.24701,1.24768,1.24602,1.24670,1463847
2023-03-06,1.24670,1.24739,1.24537,1.24606,1599785
2023-03-07,1.24606,1.24806,1.24555,1.24755,1265879
2023-03-08,1.24755,1.24819,1.24625,1.24689,1779034
2023-03-09,1.24689,1.24703,1.24424,1.24438,1514273
2023-03-10,1.24438,1.24681,1.24316,1.24558,1584659
2023-03-11,1.24558,1.24667,1.24548,1.24658,1650551
2023-03-12,1.24658,1.24783,1.24133,1.24258,1581428
2023-03-13,1.24258,1.24520,1.24129,1.24391,1777861
2023-03-14,1.24391,1.24562,1.24000,1.24171,1455417
2023-03-15,1.24171,1.24213,1.24125,1.24167,1351525
2023-03-16,1.24167,1.24451,1.24088,1.24372,1226033
2023-03-17,1.24372,1.24585,1.24355,1.24568,1526676
2023-03-18,1.24568,1.24581,1.24537,1.24550,1357014
2023-03-19,1.24550,1.24854,1.24452,1.24756,1691058
2023-03-20,1.24756,1.24884,1.24600,1.24729,1318382
2023-03-21,1.24729,1.24936,1.24388,1.24595,1328033
2023-03-22,1.24595,1.24653,1.24508,1.24567,1720965
2023-03-23,1.24567,1.24675,1.24375,1.24483,1710596
2023-03-24,1.24483,1.24527,1.24066,1.24110,1666226
2023-03-25,1.24110,1.24171,1.24015,1.24076,1522355
2023-03-26,1.24076,1.24127,1.23741,1.23792,1591359
2023-03-27,1.23792,1.23909,1.23668,1.23786,1358340
2023-03-28,1.23786,1.24030,1.23527,1.23772,1582323
2023-03-29,1.23772,1.23833,1.23685,1.23746,1270782
2023-03-30,1.23746,1.23783,1.23494,1.23531,1636325
2023-03-31,1.23531,1.23548,1.23304,1.23322,1253095
2023-04-01,1.23322,1.23424,1.23309,1.23411,1391239
2023-04-02,1.23411,1.23468,1.23363,1.23420,1403072
2023-04-03,1.23420,1.23558,1.23120,1.23258,1761104
2023-04-04,1.23258,1.23550,1.23252,1.23545,1206741
2023-04-05,1.23545,1.23918,1.23225,1.23598,1617527
2023-04-06,1.23598,1.23720,1.23553,1.23675,1344220
2023-04-07,1.23675,1.23914,1.23614,1.23852,1419465
2023-04-08,1.23852,1.23861,1.23756,1.23764,1215419
2023-04-09,1.23764,1.23894,1.23341,1.23470,1591561
2023-04-10,1.23470,1.23484,1.23405,1.23419,1460065
2023-04-11,1.23419,1.23508,1.23169,1.23258,1441707
2023-04-12,1.23258,1.23373,1.23192,1.23307,1637126
2023-04-13,1.23307,1.23411,1.23306,1.23409,1678177
2023-04-14,1.23409,1.23562,1.23351,1.23503,1319057
2023-04-15,1.23503,1.23761,1.23475,1.23733,1253674
2023-04-16,1.23733,1.23969,1.23725,1.23961,1379659
2023-04-17,1.23961,1.23964,1.23796,1.23799,1546525
2023-04-18,1.23799,1.23843,1.23617,1.23660,1639108
2023-04-19,1.23660,1.23813,1.23400,1.23554,1647992
2023-04-20,1.23554,1.23670,1.23536,1.23652,1716643
2023-04-21,1.23652,1.23706,1.23579,1.23632,1746822
2023-04-22,1.23632,1.23633,1.23528,1.23529,1325832
2023-04-23,1.23529,1.23846,1.23528,1.23845,1340167
2023-04-24,1.23845,1.23903,1.23830,1.23888,1617819
2023-04-25,1.23888,1.24017,1.23528,1.23658,1744877
2023-04-26,1.23658,1.23824,1.23459,1.23625,1478235
2023-04-27,1.23625,1.23834,1.23587,1.23797,1636700
2023-04-28,1.23797,1.23891,1.23709,1.23803,1691911
2023-04-29,1.23803,1.23853,1.23738,1.23788,1552420
2023-04-30,1.23788,1.23798,1.23550,1.23561,1217471
2023-05-01,1.23561,1.23644,1.23430,1.23513,1642309
2023-05-02,1.23513,1.23537,1.23495,1.23520,1479339
2023-05-03,1.23520,1.23635,1.23217,1.23332,1524502
2023-05-04,1.23332,1.23448,1.23297,1.23412,1274128
2023-05-05,1.23412,1.23484,1.23138,1.23210,1659334
2023-05-06,1.23210,1.23475,1.23163,1.23428,1409798
2023-05-07,1.23428,1.23435,1.23349,1.23356,1296718
2023-05-08,1.23356,1.23415,1.23198,1.23258,1785671
2023-05-09,1.23258,1.23261,1.23100,1.23103,1312347
2023-05-10,1.23103,1.23120,1.22888,1.22904,1353700
2023-05-11,1.22904,1.23130,1.22885,1.23111,1663607
2023-05-12,1.23111,1.23260,1.22836,1.22985,1261902
2023-05-13,1.22985,1.23243,1.22958,1.23216,1298828
2023-05-14,1.23216,1.23233,1.23155,1.23172,1453674
2023-05-15,1.23172,1.23237,1.23156,1.23221,1470172
2023-05-16,1.23221,1.23504,1.23098,1.23381,1761286
2023-05-17,1.23381,1.23547,1.23263,1.23429,1561035
2023-05-18,1.23429,1.23534,1.23417,1.23522,1512029
2023-05-19,1.23522,1.23526,1.23495,1.23499,1725012
2023-05-20,1.23499,1.23570,1.23365,1.23436,1676895
2023-05-21,1.23436,1.23457,1.23146,1.23166,1529643
2023-05-22,1.23166,1.23380,1.23087,1.23301,1254019
2023-05-23,1.23301,1.23379,1.23239,1.23317,1543278
2023-05-24,1.23317,1.23631,1.23260,1.23574,1241551
2023-05-25,1.23574,1.24009,1.23383,1.23818,1478764
2023-05-26,1.23818,1.23914,1.23720,1.23817,1519030
2023-05-27,1.23817,1.24192,1.23769,1.24144,1585634
2023-05-28,1.24144,1.24237,1.23797,1.23890,1303945
2023-05-29,1.23890,1.24269,1.23781,1.24159,1484908
2023-05-30,1.24159,1.24370,1.24098,1.24308,1263454
2023-05-31,1.24308,1.24323,1.24207,1.24221,1512034
2023-06-01,1.24221,1.24263,1.24055,1.24097,1549637
2023-06-02,1.24097,1.24135,1.23713,1.23751,1468022
2023-06-03,1.23751,1.23814,1.23444,1.23507,1298361
2023-06-04,1.23507,1.23519,1.23393,1.23405,1497272
2023-06-05,1.23405,1.23416,1.23025,1.23035,1777425
2023-06-06,1.23035,1.23194,1.22767,1.22926,1423453
2023-06-07,1.22926,1.23047,1.22810,1.22931,1381464
2023-06-08,1.22931,1.23347,1.22869,1.23285,1219144
2023-06-09,1.23285,1.23667,1.23267,1.23650,1282632
2023-06-10,1.23650,1.23743,1.23443,1.23536,1295206
2023-06-11,1.23536,1.23548,1.23522,1.23534,1407034
2023-06-12,1.23534,1.23541,1.23221,1.23228,1444167
2023-06-13,1.23228,1.23323,1.23093,1.23188,1523623
2023-06-14,1.23188,1.23210,1.23107,1.23130,1703688
2023-06-15,1.23130,1.23218,1.23076,1.23165,1330612
2023-06-16,1.23165,1.23245,1.23157,1.23237,1573846
2023-06-17,1.23237,1.23264,1.23103,1.23131,1670163
2023-06-18,1.23131,1.23210,1.23092,1.23172,1216202
2023-06-19,1.23172,1.23196,1.23123,1.23147,1569165
2023-06-20,1.23147,1.23181,1.23074,1.23108,1780786
2023-06-21,1.23108,1.23271,1.23050,1.23213,1680257
2023-06-22,1.23213,1.23362,1.23036,1.23185,1617885
2023-06-23,1.23185,1.23283,1.23102,1.23199,1364984
2023-06-24,1.23199,1.23222,1.22945,1.22967,1213809
2023-06-25,1.22967,1.23125,1.22930,1.23087,1230809
2023-06-26,1.23087,1.23336,1.22856,1.23105,1509166
2023-06-27,1.23105,1.23184,1.22941,1.23020,1725325
2023-06-28,1.23020,1.23128,1.22880,1.22988,1582133
2023-06-29,1.22988,1.23260,1.22926,1.23198,1326552
2023-06-30,1.23198,1.23259,1.23181,1.23243,1283730
2023-07-01,1.23243,1.23386,1.23163,1.23306,1545411
2023-07-02,1.23306,1.23431,1.23247,1.23372,1725486
2023-07-03,1.23372,1.23733,1.23367,1.23728,1687574
2023-07-04,1.23728,1.23767,1.23521,1.23559,1294304
2023-07-05,1.23559,1.23600,1.23431,1.23472,1416522
2023-07-06,1.23472,1.23975,1.23378,1.23880,1451422
2023-07-07,1.23880,1.23985,1.23856,1.23961,1468513
2023-07-08,1.23961,1.24255,1.23900,1.24194,1384123
2023-07-09,1.24194,1.24256,1.24037,1.24099,1433009
2023-07-10,1.24099,1.24310,1.24034,1.24245,1747698
2023-07-11,1.24245,1.24374,1.23992,1.24121,1639881
2023-07-12,1.24121,1.24149,1.23958,1.23986,1608592
2023-07-13,1.23986,1.24133,1.23971,1.24118,1682875
2023-07-14,1.24118,1.24159,1.24103,1.24143,1669475
2023-07-15,1.24143,1.24162,1.24016,1.24034,1750926
2023-07-16,1.24034,1.24065,1.23893,1.23923,1750629
2023-07-17,1.23923,1.24231,1.23869,1.24177,1636038
2023-07-18,1.24177,1.24275,1.24069,1.24167,1380083
2023-07-19,1.24167,1.24371,1.24023,1.24227,1500305
2023-07-20,1.24227,1.24519,1.24205,1.24496,1637324
2023-07-21,1.24496,1.24647,1.24400,1.24551,1609128
2023-07-22,1.24551,1.24647,1.24218,1.24314,1361377
2023-07-23,1.24314,1.24548,1.24150,1.24384,1356532
2023-07-24,1.24384,1.24667,1.24368,1.24650,1670664
2023-07-25,1.24650,1.25174,1.24463,1.24986,1245046
2023-07-26,1.24986,1.25150,1.24961,1.25125,1281216
2023-07-27,1.25125,1.25163,1.25077,1.25114,1203421
2023-07-28,1.25114,1.25343,1.25025,1.25253,1238025
2023-07-29,1.25253,1.25265,1.25247,1.25259,1331717
2023-07-30,1.25259,1.25345,1.25221,1.25308,1200108
2023-07-31,1.25308,1.25310,1.25245,1.25247,1270347
2023-08-01,1.25247,1.25585,1.25245,1.25583,1295507
2023-08-02,1.25583,1.25664,1.25251,1.25331,1287031
2023-08-03,1.25331,1.25458,1.24995,1.25121,1580085
2023-08-04,1.25121,1.25346,1.25042,1.25266,1701401
2023-08-05,1.25266,1.25283,1.25119,1.25136,1327125
2023-08-06,1.25136,1.25334,1.25087,1.25285,1317745
2023-08-07,1.25285,1.25402,1.25136,1.25253,1713634
2023-08-08,1.25253,1.25355,1.25028,1.25130,1410596
2023-08-09,1.25130,1.25290,1.24999,1.25160,1414665
2023-08-10,1.25160,1.25297,1.24940,1.25078,1751336
2023-08-11,1.25078,1.25171,1.25042,1.25134,1657181
2023-08-12,1.25134,1.25142,1.25068,1.25076,1684976
2023-08-13,1.25076,1.25103,1.24860,1.24887,1240579
2023-08-14,1.24887,1.24922,1.24670,1.24705,1695860
2023-08-15,1.24705,1.24813,1.24679,1.24788,1745134
2023-08-16,1.24788,1.24797,1.24758,1.24767,1651347
2023-08-17,1.24767,1.25033,1.24624,1.24889,1292142
2023-08-18,1.24889,1.25090,1.24663,1.24864,1772071
2023-08-19,1.24864,1.24992,1.24524,1.24652,1266436
2023-08-20,1.24652,1.24908,1.24576,1.24832,1596624
2023-08-21,1.24832,1.24916,1.24765,1.24849,1336763
2023-08-22,1.24849,1.25162,1.24795,1.25108,1219942
2023-08-23,1.25108,1.25382,1.25090,1.25365,1498512
2023-08-24,1.25365,1.25467,1.25363,1.25465,1519316
2023-08-25,1.25465,1.25728,1.25316,1.25580,1772315
2023-08-26,1.25580,1.25679,1.25570,1.25669,1638813
2023-08-27,1.25669,1.25682,1.25585,1.25597,1462729
2023-08-28,1.25597,1.25736,1.25421,1.25560,1473980
2023-08-29,1.25560,1.25757,1.25516,1.25713,1392327
2023-08-30,1.25713,1.25888,1.25290,1.25464,1569936
2023-08-31,1.25464,1.25469,1.25457,1.25461,1405381
2023-09-01,1.25461,1.25531,1.25411,1.25480,1211337
2023-09-02,1.25480,1.25527,1.25415,1.25462,1545625
2023-09-03,1.25462,1.25607,1.25173,1.25319,1668735
2023-09-04,1.25319,1.25455,1.24909,1.25045,1722991
2023-09-05,1.25045,1.25545,1.24961,1.25462,1736730
2023-09-06,1.25462,1.25684,1.25425,1.25648,1793898
2023-09-07,1.25648,1.25776,1.25491,1.25619,1210529
2023-09-08,1.25619,1.25894,1.25615,1.25890,1230268
2023-09-09,1.25890,1.26168,1.25861,1.26139,1440129
2023-09-10,1.26139,1.26146,1.25684,1.25691,1750466
2023-09-11,1.25691,1.25834,1.25644,1.25788,1305587
2023-09-12,1.25788,1.25898,1.25777,1.25888,1551612
2023-09-13,1.25888,1.26010,1.25592,1.25714,1699767
2023-09-14,1.25714,1.25907,1.25403,1.25596,1212914
2023-09-15,1.25596,1.25804,1.25579,1.25788,1655945
2023-09-16,1.25788,1.25875,1.25460,1.25547,1600732
2023-09-17,1.25547,1.25764,1.25457,1.25673,1228492
2023-09-18,1.25673,1.25986,1.25571,1.25883,1381443
