date,open,high,low,close,volume
2023-02-20,243.6255,244.8647,238.4419,239.6609,79357770
2023-02-21,239.6609,241.8100,239.0919,241.2373,63281356
2023-02-22,241.2373,243.4809,238.0749,240.3099,79831191
2023-02-23,240.3099,240.7800,239.9999,240.4698,75267686
2023-02-24,240.4698,242.0450,234.8604,236.4089,78919614
2023-02-25,236.4089,238.0424,230.0718,231.6725,82177982
2023-02-26,231.6725,233.0830,228.3946,229.7937,77287281
2023-02-27,229.7937,232.5416,225.4055,228.1335,74595632
2023-02-28,228.1335,231.5269,226.2279,229.6090,69205872
2023-03-01,229.6090,233.3801,228.5093,232.2678,64906141
2023-03-02,232.2678,233.1538,231.0662,231.9511,78191183
2023-03-03,231.9511,234.1662,229.3863,231.5981,74480645
2023-03-04,231.5981,234.9671,231.5737,234.9424,71988107
2023-03-05,234.9424,235.1269,231.3191,231.5009,63274458
2023-03-06,231.5009,232.0564,227.6076,228.1550,59866219
2023-03-07,228.1550,228.4472,223.8747,224.1617,81721008
2023-03-08,224.1617,226.5989,220.3052,222.7267,82236245
2023-03-09,222.7267,229.6472,220.5865,227.4615,56362480
2023-03-10,227.4615,231.3042,227.3567,231.1977,64913886
2023-03-11,231.1977,232.3126,223.2748,224.3567,77109882
2023-03-12,224.3567,227.9668,223.8836,227.4871,74630278
2023-03-13,227.4871,228.8830,223.5426,224.9228,58173439
2023-03-14,224.9228,229.1944,217.5812,221.7933,77915068
2023-03-15,221.7933,222.1371,221.5526,221.8963,72797833
2023-03-16,221.8963,222.5767,216.4905,217.1564,79622395
2023-03-17,217.1564,221.8943,216.3060,221.0288,70386171
2023-03-18,221.0288,222.5633,220.2207,221.7525,79794933
2023-03-19,221.7525,223.1140,216.1683,217.5037,57449593
2023-03-20,217.5037,220.5668,217.1960,220.2552,74185111
2023-03-21,220.2552,220.8358,216.6749,217.2476,64491545
2023-03-22,217.2476,219.0123,215.9345,217.6965,58325595
2023-03-23,217.6965,221.4856,216.4277,220.2022,83591064
2023-03-24,220.2022,221.9331,219.1097,220.8375,77560302
2023-03-25,220.8375,225.2664,217.5740,221.9860,58746378
2023-03-26,221.9860,223.0781,220.2205,221.3092,74663394
2023-03-27,221.3092,221.7749,219.3132,219.7756,57496654
2023-03-28,219.7756,220.3836,212.3608,212.9499,83810887
2023-03-29,212.9499,215.5410,208.4818,211.0498,58053519
2023-03-30,211.0498,217.8552,210.2121,216.9939,65352779
2023-03-31,216.9939,220.6608,216.6714,220.3333,77892507
2023-04-01,220.3333,225.4066,220.2577,225.3293,72944362
2023-04-02,225.3293,225.9241,224.1829,224.7763,64066114
2023-04-03,224.7763,227.4244,223.5616,226.2020,74350268
2023-04-04,226.2020,229.0673,222.9519,225.8123,56108095
2023-04-05,225.8123,227.9128,219.8768,221.9413,62901739
2023-04-06,221.9413,223.4910,219.6161,221.1602,64064566
2023-04-07,221.1602,222.5277,221.0444,222.4113,76385362
2023-04-08,222.4113,222.7979,218.9818,219.3631,75147076
2023-04-09,219.3631,220.2883,217.2499,218.1701,60611835
2023-04-10,218.1701,218.2570,217.1775,217.2641,65764617
2023-04-11,217.2641,218.1928,215.1112,216.0347,57171176
2023-04-12,216.0347,216.8472,214.6996,215.5102,62583711
2023-04-13,215.5102,218.4392,211.0128,213.9201,74051920
2023-04-14,213.9201,218.9715,212.1851,217.2098,70717096
2023-04-15,217.2098,218.5743,215.1615,216.5216,61719746
2023-04-16,216.5216,217.3777,212.7583,213.6029,62149907
2023-04-17,213.6029,214.7234,212.6178,213.7377,76885880
2023-04-18,213.7377,216.5478,210.0927,212.8917,72699202
2023-04-19,212.8917,214.6376,204.9308,206.6253,60902272
2023-04-20,206.6253,207.3704,204.6741,205.4148,75071069
2023-04-21,205.4148,206.7119,200.6765,201.9518,79833286
2023-04-22,201.9518,203.7031,197.2196,198.9448,65340252
2023-04-23,198.9448,201.1461,196.6374,198.8374,57950270
2023-04-24,198.8374,204.8595,196.0385,202.0158,68740450
2023-04-25,202.0158,210.5197,200.4301,208.8801,76529923
2023-04-26,208.8801,213.5806,208.5610,213.2548,78033061
2023-04-27,213.2548,213.7531,207.7098,208.1963,74113645
2023-04-28,208.1963,213.0940,207.3991,212.2812,58626479
2023-04-29,212.2812,213.6359,211.1646,212.5180,70900872
2023-04-30,212.5180,216.0483,210.6852,214.2010,78925435
2023-05-01,214.2010,214.2573,213.1350,213.1910,69430712
2023-05-02,213.1910,215.4720,209.5861,211.8527,56220788
2023-05-03,211.8527,214.8253,211.2671,214.2331,75986652
2023-05-04,214.2331,216.1283,212.7629,214.6552,59955012
2023-05-05,214.6552,216.5580,209.7393,211.6152,57933072
2023-05-06,211.6152,217.2778,210.0134,215.6456,78033152
2023-05-07,215.6456,216.7189,214.9380,216.0101,61698334
2023-05-08,216.0101,216.0170,211.1131,211.1198,66793784
2023-05-09,211.1198,212.7974,208.2951,209.9636,72424997
2023-05-10,209.9636,211.0289,207.9146,208.9749,76804375
2023-05-11,208.9749,210.5354,206.6108,208.1652,66236599
2023-05-12,208.1652,208.4661,207.7970,208.0978,57950731
2023-05-13,208.0978,209.0024,205.8064,206.7049,72861110
2023-05-14,206.7049,209.9425,205.3067,208.5320,67818074
2023-05-15,208.5320,209.5975,204.3925,205.4422,65802705
2023-05-16,205.4422,212.6675,204.1887,211.3778,72332041
2023-05-17,211.3778,213.4203,206.6779,208.6945,57321493
2023-05-18,208.6945,209.6088,205.7140,206.6192,67547776
2023-05-19,206.6192,207.2605,205.2868,205.9260,61326737
2023-05-20,205.9260,208.1211,204.0864,206.2784,67048530
2023-05-21,206.2784,207.3486,205.7989,206.8678,67814416
2023-05-22,206.8678,208.7202,204.9715,206.8235,78086879
2023-05-23,206.8235,210.3095,205.0718,208.5433,63005083
2023-05-24,208.5433,210.6741,207.6166,209.7420,60802027
2023-05-25,209.7420,210.1281,206.8061,207.1875,61723729
2023-05-26,207.1875,210.3303,206.7272,209.8640,61040311
2023-05-27,209.8640,213.7148,208.2421,212.0757,77221082
2023-05-28,212.0757,212.1404,211.3779,211.4423,82620569
2023-05-29,211.4423,217.6181,210.8024,216.9614,57924128
2023-05-30,216.9614,220.4645,216.0422,219.5343,66779273
2023-05-31,219.5343,224.2075,218.9048,223.5664,72560710
2023-06-01,223.5664,226.4814,222.9440,225.8526,77080333
2023-06-02,225.8526,229.6855,225.4628,229.2899,58402235
2023-06-03,229.2899,232.9076,224.4667,228.0652,76020066
2023-06-04,228.0652,229.5126,224.1164,225.5479,62804359
2023-06-05,225.5479,232.5180,222.9993,229.9201,76198909
2023-06-06,229.9201,234.9258,229.3509,234.3457,79438696
2023-06-07,234.3457,237.0325,231.7999,234.4852,73148421
2023-06-08,234.4852,238.7273,233.5744,237.8037,60415251
2023-06-09,237.8037,241.8100,235.7615,239.7511,57040990
2023-06-10,239.7511,246.0932,236.4628,242.7636,63442176
2023-06-11,242.7636,245.2455,239.2622,241.7336,79802717
2023-06-12,241.7336,244.4503,240.6256,243.3350,57740069
2023-06-13,243.3350,246.4818,241.6441,244.7809,70594737
2023-06-14,244.7809,246.5301,242.1056,243.8482,59904707
2023-06-15,243.8482,245.3658,237.5847,239.0725,78543518
2023-06-16,239.0725,243.3324,237.2617,241.5032,62295259
2023-06-17,241.5032,241.8395,241.4335,241.7697,74141413
2023-06-18,241.7697,243.9641,240.3421,242.5320,68355277
2023-06-19,242.5320,247.0509,242.3926,246.9091,56849925
2023-06-20,246.9091,247.1500,245.5229,245.7628,66546578
2023-06-21,245.7628,251.2379,242.4942,247.9404,83699109
2023-06-22,247.9404,249.9375,245.1880,247.1789,83073473
2023-06-23,247.1789,248.3750,245.1554,246.3475,73711614
2023-06-24,246.3475,247.3920,246.1468,247.1906,60910820
2023-06-25,247.1906,250.1125,246.9089,249.8278,63588202
2023-06-26,249.8278,252.6546,244.4427,247.2402,74708599
2023-06-27,247.2402,248.3259,245.4358,246.5183,56199031
2023-06-28,246.5183,250.4963,244.4030,248.3651,66573251
2023-06-29,248.3651,251.3554,241.7573,244.7035,62357534
2023-06-30,244.7035,245.1022,240.8803,241.2734,74587988
2023-07-01,241.2734,242.1591,234.7172,235.5821,59473639
2023-07-02,235.5821,236.0371,230.7946,231.2412,64518957
2023-07-03,231.2412,238.1039,229.3699,236.1925,58559495
2023-07-04,236.1925,238.5419,229.1114,231.4133,71644104
2023-07-05,231.4133,238.4353,226.5869,233.5640,59968727
2023-07-06,233.5640,234.7360,225.5932,226.7309,57117430
2023-07-07,226.7309,227.6105,224.8425,225.7181,83831587
2023-07-08,225.7181,226.6125,220.4894,221.3665,61922833
2023-07-09,221.3665,221.8423,219.5807,220.0537,74129258
2023-07-10,220.0537,230.3689,216.9041,227.1183,64314049
2023-07-11,227.1183,229.4684,226.0945,228.4387,78275156
2023-07-12,228.4387,233.0918,227.1647,231.7991,75000497
2023-07-13,231.7991,233.2669,227.3467,228.7954,67548651
2023-07-14,228.7954,232.0917,228.3918,231.6830,68272379
2023-07-15,231.6830,234.1010,229.9711,232.3839,61585861
2023-07-16,232.3839,232.7145,230.9532,231.2822,78253347
2023-07-17,231.2822,233.8432,223.7629,226.2685,61157465
2023-07-18,226.2685,227.8999,219.1941,220.7860,65860683
2023-07-19,220.7860,221.7086,214.7613,215.6625,62345430
2023-07-20,215.6625,216.1410,211.3338,211.8037,81885219
2023-07-21,211.8037,212.7961,207.4678,208.4444,79670505
2023-07-22,208.4444,212.3610,208.3688,212.2840,59199758
2023-07-23,212.2840,213.6604,207.4024,208.7559,75719745
2023-07-24,208.7559,209.0511,208.4831,208.7782,60076598
2023-07-25,208.7782,210.4261,204.4628,206.0895,58283059
2023-07-26,206.0895,207.7423,201.6723,203.3027,57503665
2023-07-27,203.3027,212.8178,200.4344,209.8570,79328442
2023-07-28,209.8570,211.3658,208.5675,210.0750,68327006
2023-07-29,210.0750,211.9483,208.6992,210.5693,71255440
2023-07-30,210.5693,212.2204,204.4807,206.0967,61469595
2023-07-31,206.0967,213.4884,204.4715,211.8181,75181354
2023-08-01,211.8181,216.1939,211.0224,215.3849,60830993
2023-08-02,215.3849,215.5214,212.3401,212.4749,59208660
2023-08-03,212.4749,215.6841,211.5897,214.7893,76547895
2023-08-04,214.7893,216.3545,209.8240,211.3643,73981359
2023-08-05,211.3643,214.7281,211.0643,214.4238,78252832
2023-08-06,214.4238,217.2017,207.7725,210.4997,78500040
2023-08-07,210.4997,213.5259,208.9988,212.0143,67098662
2023-08-08,212.0143,215.4398,211.2549,214.6709,61732945
2023-08-09,214.6709,214.7839,209.9748,210.0853,73039490
2023-08-10,210.0853,213.7587,209.0601,212.7207,76380042
2023-08-11,212.7207,216.8114,211.1119,215.1840,70899002
2023-08-12,215.1840,216.3596,213.8384,215.0131,69737468
2023-08-13,215.0131,217.5281,208.8818,211.3541,74761851
2023-08-14,211.3541,211.5957,210.9527,211.1942,83556470
2023-08-15,211.1942,215.1184,207.9569,211.8708,61128547
2023-08-16,211.8708,215.0608,210.0866,213.2649,77713446
2023-08-17,213.2649,215.3315,212.1555,214.2171,67502709
2023-08-18,214.2171,225.2292,209.9280,220.8082,59023650
2023-08-19,220.8082,221.0860,220.6995,220.9772,66373342
2023-08-20,220.9772,221.0765,220.4315,220.5306,78170018
2023-08-21,220.5306,220.5820,219.3291,219.3803,62622639
2023-08-22,219.3803,219.7359,214.2314,214.5793,63673176
2023-08-23,214.5793,214.6112,207.7701,207.8010,68232844
2023-08-24,207.8010,208.7342,205.6301,206.5577,76665236
2023-08-25,206.5577,208.7937,198.7150,200.8896,58795672
2023-08-26,200.8896,203.8696,200.0634,203.0345,80241081
2023-08-27,203.0345,209.0379,201.2209,207.1872,67325210
2023-08-28,207.1872,210.6678,204.4204,207.8916,63791194
2023-08-29,207.8916,209.9717,207.6768,209.7550,59099644
2023-08-30,209.7550,216.3067,208.6540,215.1773,56997904
2023-08-31,215.1773,218.0796,214.5096,217.4050,71603581
2023-09-01,217.4050,221.0929,215.6575,219.3299,58215148
2023-09-02,219.3299,222.9835,216.8635,220.5038,82772718
2023-09-03,220.5038,221.1833,218.8022,219.4785,73300087
2023-09-04,219.4785,223.4527,218.1032,222.0612,70109965
2023-09-05,222.0612,223.4194,217.3390,218.6765,69093688
2023-09-06,218.6765,218.9385,216.1459,216.4051,73981489
2023-09-07,216.4051,217.7116,209.8621,211.1368,79091932
2023-09-08,211.1368,220.2145,208.5746,217.5741,59453349
2023-09-09,217.5741,217.9305,217.5710,217.9274,62436633
2023-09-10,217.9274,217.9552,217.3944,217.4221,83106318
2023-09-11,217.4221,219.3446,210.5699,212.4484,59874272
2023-09-12,212.4484,215.1503,210.8402,213.5339,67028504
2023-09-13,213.5339,215.4038,208.7369,210.5810,63858699
2023-09-14,210.5810,214.2235,208.6672,212.2942,57938109
2023-09-15,212.2942,219.3267,210.8976,217.8933,82802555
2023-09-16,217.8933,221.3104,216.3371,219.7411,71481140
2023-09-17,219.7411,226.1564,219.4875,225.8958,73823405
2023-09-18,225.8958,231.0370,225.1504,230.2772,77664181
