date,open,high,low,close,volume
2023-02-07,255.1015,255.6990,254.9673,255.5646,39826983
2023-02-08,255.5646,255.7270,254.5413,254.7031,29482459
2023-02-09,254.7031,255.0398,252.0391,252.3727,30175927
2023-02-10,252.3727,252.6140,251.0912,251.3315,38716884
2023-02-11,251.3315,251.9775,249.7841,250.4278,35917656
2023-02-12,250.4278,251.2042,249.8200,250.5960,28739493
2023-02-13,250.5960,251.1037,247.5029,248.0054,33834288
2023-02-14,248.0054,248.0369,247.2912,247.3227,33738139
2023-02-15,247.3227,248.4755,245.8927,247.0442,41789347
2023-02-16,247.0442,248.4686,245.9529,247.3759,37714529
2023-02-17,247.3759,247.9425,246.7231,247.2894,40530835
2023-02-18,247.2894,248.2258,243.7674,244.6940,30107898
2023-02-19,244.6940,246.2396,240.5653,242.0945,38327820
2023-02-20,242.0945,245.4291,241.7309,245.0609,38197478
2023-02-21,245.0609,245.5637,244.4826,244.9852,38034507
2023-02-22,244.9852,248.9846,244.2168,248.2061,39582029
2023-02-23,248.2061,249.0541,248.0577,248.9053,40246604
2023-02-24,248.9053,250.8774,248.1581,250.1265,32496729
2023-02-25,250.1265,252.1733,249.7615,251.8059,37597022
2023-02-26,251.8059,252.6997,246.9524,247.8321,37182111
2023-02-27,247.8321,248.9528,247.4803,248.6000,33826919
2023-02-28,248.6000,249.1321,246.4611,246.9898,28927656
2023-03-01,246.9898,247.2154,246.0343,246.2592,30831501
2023-03-02,246.2592,246.8422,245.0353,245.6168,32116232
2023-03-03,245.6168,246.1917,245.3013,245.8759,33544477
2023-03-04,245.8759,246.6098,245.1764,245.9102,32532589
2023-03-05,245.9102,246.5123,245.6728,246.2745,32132859
2023-03-06,246.2745,248.7324,244.1570,246.6120,39117965
2023-03-07,246.6120,249.5471,246.3923,249.3250,38891422
2023-03-08,249.3250,249.9228,246.7235,247.3165,30700275
2023-03-09,247.3165,247.7919,246.7844,247.2597,28037283
2023-03-10,247.2597,248.4668,246.9849,248.1910,32534529
2023-03-11,248.1910,248.5172,245.2097,245.5324,29082790
2023-03-12,245.5324,245.8680,244.1266,244.4607,36246300
2023-03-13,244.4607,244.6981,243.1255,243.3619,30294359
2023-03-14,243.3619,243.5770,242.0901,242.3042,33640679
2023-03-15,242.3042,245.4442,240.7110,243.8408,39942729
2023-03-16,243.8408,245.6294,242.8037,244.5891,30694820
2023-03-17,244.5891,245.1211,243.3664,243.8969,40764005
2023-03-18,243.8969,246.1186,243.5867,245.8060,29351280
2023-03-19,245.8060,246.5833,245.0580,245.8352,41500071
2023-03-20,245.8352,246.6734,244.5337,245.3703,30917934
2023-03-21,245.3703,246.1229,243.2108,243.9590,35616785
2023-03-22,243.9590,244.9726,243.8705,244.8838,39032150
2023-03-23,244.8838,249.5720,243.5390,248.2089,38785363
2023-03-24,248.2089,248.4306,247.9980,248.2197,28684326
2023-03-25,248.2197,250.2306,246.3402,248.3502,38724602
2023-03-26,248.3502,249.1281,246.2092,246.9828,33156283
2023-03-27,246.9828,248.1047,246.5506,247.6713,40355288
2023-03-28,247.6713,248.6725,245.9437,246.9419,30678374
2023-03-29,246.9419,250.6111,246.5479,250.2119,41749026
2023-03-30,250.2119,252.1642,249.9653,251.9159,34577430
2023-03-31,251.9159,253.5356,249.9784,251.5960,31160332
2023-04-01,251.5960,252.2652,251.5346,252.2037,38379292
2023-04-02,252.2037,253.3570,251.4796,252.6317,41340071
2023-04-03,252.6317,253.1510,252.5425,253.0617,37050232
2023-04-04,253.0617,254.3477,251.4159,252.7001,28357864
2023-04-05,252.7001,252.8562,250.4881,250.6429,41390459
2023-04-06,250.6429,251.6380,250.1999,251.1940,39352340
2023-04-07,251.1940,251.2310,248.2286,248.2652,31244723
2023-04-08,248.2652,250.3601,247.5759,249.6670,31554494
2023-04-09,249.6670,249.8889,248.5950,248.8162,32374470
2023-04-10,248.8162,250.0496,248.4362,249.6683,32763395
2023-04-11,249.6683,250.6620,249.5148,250.5080,29728311
2023-04-12,250.5080,252.5249,249.7158,251.7289,28806305
2023-04-13,251.7289,253.9511,251.5886,253.8097,35537739
2023-04-14,253.8097,254.1877,250.1249,250.4981,40471292
2023-04-15,250.4981,253.4022,248.5184,251.4153,39302227
2023-04-16,251.4153,252.1112,251.1889,251.8844,36687789
2023-04-17,251.8844,253.9730,247.0284,249.0938,41054269
2023-04-18,249.0938,253.1820,249.0084,253.0953,41059801
2023-04-19,253.0953,253.1742,248.8289,248.9065,29289391
2023-04-20,248.9065,250.5469,245.2455,246.8724,29185332
2023-04-21,246.8724,248.6836,246.7502,248.5605,39086139
2023-04-22,248.5605,250.8096,247.7978,250.0423,31920016
2023-04-23,250.0423,250.9951,246.8985,247.8429,35775472
2023-04-24,247.8429,248.9026,245.8915,246.9473,37061846
2023-04-25,246.9473,249.2473,243.2920,245.5792,34027439
2023-04-26,245.5792,248.0291,243.9028,246.3474,40022738
2023-04-27,246.3474,251.6871,244.2884,249.6008,31583168
2023-04-28,249.6008,250.4950,248.9963,249.8898,37581039
2023-04-29,249.8898,251.2782,246.9636,248.3435,36069296
2023-04-30,248.3435,250.2393,246.1283,248.0216,38188537
2023-05-01,248.0216,248.6192,246.4380,247.0332,39481522
2023-05-02,247.0332,247.0660,246.9421,246.9749,28298552
2023-05-03,246.9749,248.4203,246.4503,247.8937,28165460
2023-05-04,247.8937,248.1039,246.8687,247.0783,30613248
2023-05-05,247.0783,248.5239,243.8906,245.3259,30646574
2023-05-06,245.3259,246.6103,242.2265,243.5012,36569055
2023-05-07,243.5012,244.6340,241.9183,243.0489,33967894
2023-05-08,243.0489,247.1135,241.3623,245.4104,33847256
2023-05-09,245.4104,245.6387,245.3093,245.5375,39988911
2023-05-10,245.5375,245.7844,243.9844,244.2299,34555171
2023-05-11,244.2299,247.5154,243.6999,246.9794,37496756
2023-05-12,246.9794,249.0463,246.7067,248.7717,37642757
2023-05-13,248.7717,253.5643,247.8312,252.6093,41761699
2023-05-14,252.6093,255.8142,250.3601,253.5565,36551552
2023-05-15,253.5565,258.4206,251.3722,256.2134,37785803
2023-05-16,256.2134,257.8369,255.7973,257.4189,35783090
2023-05-17,257.4189,258.4776,256.6319,257.6898,28776142
2023-05-18,257.6898,258.2991,257.6545,258.2637,35090087
2023-05-19,258.2637,259.8142,257.6112,259.1595,34873801
2023-05-20,259.1595,261.1248,255.6262,257.5796,30272490
2023-05-21,257.5796,257.6261,255.3964,255.4426,35490595
2023-05-22,255.4426,257.9079,253.8765,256.3363,35786030
2023-05-23,256.3363,256.8689,254.0187,254.5476,38951349
2023-05-24,254.5476,255.5730,254.1574,255.1818,36196602
2023-05-25,255.1818,256.1381,254.6865,255.6419,29674344
2023-05-26,255.6419,255.8782,254.6734,254.9090,35383182
2023-05-27,254.9090,256.3723,250.6632,252.1104,36375034
2023-05-28,252.1104,252.3370,251.3389,251.5649,39281293
2023-05-29,251.5649,252.8693,249.3207,250.6202,32040651
2023-05-30,250.6202,251.4303,250.0735,250.8831,30247040
2023-05-31,250.8831,251.3268,249.7364,250.1789,33527483
2023-06-01,250.1789,253.4917,249.8816,253.1908,30671757
2023-06-02,253.1908,254.4237,251.9404,253.1731,28418808
2023-06-03,253.1731,254.5510,250.9186,252.2917,38419945
2023-06-04,252.2917,252.8785,251.2235,251.8092,28694229
2023-06-05,251.8092,252.2541,249.1730,249.6140,28863512
2023-06-06,249.6140,250.1581,248.6555,249.1987,36973542
2023-06-07,249.1987,250.0815,246.2844,247.1600,33351962
2023-06-08,247.1600,248.6767,246.9696,248.4852,40814934
2023-06-09,248.4852,248.7048,248.2564,248.4760,33234589
2023-06-10,248.4760,250.3550,247.2775,249.1532,30507871
2023-06-11,249.1532,250.6694,249.0635,250.5792,29094156
2023-06-12,250.5792,252.4375,249.7377,251.5926,36429729
2023-06-13,251.5926,252.9850,246.4759,247.8476,37441954
2023-06-14,247.8476,248.2409,246.5715,246.9635,41176953
2023-06-15,246.9635,248.3489,246.3871,247.7706,34200807
2023-06-16,247.7706,248.5571,247.3403,248.1262,32621094
2023-06-17,248.1262,248.2246,247.0573,247.1553,35618329
2023-06-18,247.1553,248.5415,247.0266,248.4121,30456004
2023-06-19,248.4121,249.2641,248.1370,248.9884,30203509
2023-06-20,248.9884,249.4463,247.0549,247.5101,37031658
2023-06-21,247.5101,250.6149,245.2910,248.3880,36941212
2023-06-22,248.3880,250.7580,247.9741,250.3408,38639305
2023-06-23,250.3408,250.4095,249.8320,249.9005,40575608
2023-06-24,249.9005,251.6193,249.8235,251.5417,33230602
2023-06-25,251.5417,252.6807,250.8941,252.0319,32528211
2023-06-26,252.0319,253.8765,249.6173,251.4577,30781067
2023-06-27,251.4577,252.1196,250.9392,251.6007,35608803
2023-06-28,251.6007,253.7138,251.2167,253.3271,31100918
2023-06-29,253.3271,253.5943,252.2550,252.5214,38045811
2023-06-30,252.5214,253.7950,249.5833,250.8485,41374387
2023-07-01,250.8485,253.7101,249.8438,252.6980,30402044
2023-07-02,252.6980,254.8370,251.3754,253.5101,35156071
2023-07-03,253.5101,253.7336,252.4963,252.7190,40860476
2023-07-04,252.7190,254.9926,251.2899,253.5588,41886409
2023-07-05,253.5588,253.7125,252.6189,252.7722,39044987
2023-07-06,252.7722,255.2721,251.6221,254.1159,37635261
2023-07-07,254.1159,257.1227,253.3288,256.3288,29731333
2023-07-08,256.3288,256.7934,253.6109,254.0714,40300016
2023-07-09,254.0714,254.8368,252.3092,253.0716,37729642
2023-07-10,253.0716,256.7566,252.6247,256.3039,30564231
2023-07-11,256.3039,258.3476,253.2116,255.2468,34527845
2023-07-12,255.2468,257.6185,254.4076,256.7742,30385092
2023-07-13,256.7742,257.8529,256.0519,257.1296,31463474
2023-07-14,257.1296,257.2536,255.9750,256.0985,38773795
2023-07-15,256.0985,256.8904,255.6231,256.4145,41563603
2023-07-16,256.4145,256.4442,255.4104,255.4399,39846368
2023-07-17,255.4399,259.1671,253.3391,257.0530,34634017
2023-07-18,257.0530,257.8838,255.8499,256.6794,40505248
2023-07-19,256.6794,256.7842,253.2725,253.3760,32602688
2023-07-20,253.3760,255.5284,253.2777,255.4293,36019191
2023-07-21,255.4293,256.3519,255.4284,256.3510,39108554
2023-07-22,256.3510,258.2289,253.3249,255.1944,30436471
2023-07-23,255.1944,255.9313,254.8368,255.5732,31248271
2023-07-24,255.5732,256.9115,255.4742,256.8120,33168562
2023-07-25,256.8120,256.8233,256.3631,256.3744,33191382
2023-07-26,256.3744,257.5055,251.2806,252.3941,31723519
2023-07-27,252.3941,253.7205,250.8883,252.2137,36941253
2023-07-28,252.2137,255.1017,251.2678,254.1485,41736576
2023-07-29,254.1485,256.2754,252.9016,255.0242,41045626
2023-07-30,255.0242,255.3665,254.3348,254.6767,34008680
2023-07-31,254.6767,254.7342,253.8167,253.8740,41008294
2023-08-01,253.8740,253.9528,250.6540,250.7318,30011893
2023-08-02,250.7318,254.0053,249.5105,252.7741,28994259
2023-08-03,252.7741,254.7533,252.1752,254.1512,36604127
2023-08-04,254.1512,254.9207,252.1621,252.9279,40697301
2023-08-05,252.9279,253.4166,252.9154,253.4040,40268161
2023-08-06,253.4040,254.9563,249.5036,251.0415,28722133
2023-08-07,251.0415,254.8212,250.0627,253.8316,35439954
2023-08-08,253.8316,255.7460,250.7759,252.6816,41415584
2023-08-09,252.6816,252.9654,252.3121,252.5958,41875250
2023-08-10,252.5958,252.8559,252.3234,252.5835,34597539
2023-08-11,252.5835,257.8004,251.2718,256.4686,34833762
2023-08-12,256.4686,259.1271,256.2296,258.8858,30602143
2023-08-13,258.8858,261.7400,258.4541,261.3042,40599974
2023-08-14,261.3042,263.7816,260.4192,262.8913,32442127
2023-08-15,262.8913,263.8201,262.6135,263.5416,39136942
2023-08-16,263.5416,265.9719,263.0020,265.4284,28264706
2023-08-17,265.4284,266.5560,263.1022,264.2247,39072572
2023-08-18,264.2247,266.4487,262.5937,264.8141,39420624
2023-08-19,264.8141,266.0202,259.7846,260.9733,28698902
2023-08-20,260.9733,263.0175,260.7694,262.8121,29897721
2023-08-21,262.8121,262.9915,262.1365,262.3156,32708463
2023-08-22,262.3156,264.4243,261.7042,263.8095,38801934
2023-08-23,263.8095,263.9501,259.8976,260.0361,39645525
2023-08-24,260.0361,263.3723,257.4849,260.8135,32079842
2023-08-25,260.8135,260.9646,259.3067,259.4570,38588643
2023-08-26,259.4570,263.7402,258.1647,262.4331,32793641
2023-08-27,262.4331,263.2616,262.3374,263.1657,29945147
2023-08-28,263.1657,264.5876,261.1323,262.5509,41091745
2023-08-29,262.5509,266.2385,261.6463,265.3243,29658031
2023-08-30,265.3243,266.2683,260.4269,261.3567,32549937
2023-08-31,261.3567,261.5241,260.0941,260.2607,37405727
2023-09-01,260.2607,262.2807,259.6013,261.6179,39300921
2023-09-02,261.6179,262.7261,260.6987,261.8062,36095137
2023-09-03,261.8062,262.1333,260.5096,260.8354,41858994
2023-09-04,260.8354,264.9089,260.3030,264.3693,40144909
2023-09-05,264.3693,267.4199,263.0422,266.0842,36567592
2023-09-06,266.0842,269.7372,265.4275,269.0732,40239997
2023-09-07,269.0732,272.5269,267.9822,271.4264,39495502
2023-09-08,271.4264,272.3919,266.7698,267.7221,36878724
2023-09-09,267.7221,268.4336,267.5146,268.2258,31134732
2023-09-10,268.2258,269.3812,267.7916,268.9459,39637552
2023-09-11,268.9459,270.4973,268.3930,269.9424,38401059
2023-09-12,269.9424,271.7185,269.9242,271.7002,30377175
2023-09-13,271.7002,277.1746,269.7468,275.1962,33754092
2023-09-14,275.1962,279.0530,273.7082,277.5523,34240970
2023-09-15,277.5523,279.6435,276.9837,279.0718,37771589
2023-09-16,279.0718,279.1083,278.7956,278.8321,36030837
2023-09-17,278.8321,278.9947,277.2471,277.4089,39801263
2023-09-18,277.4089,280.3296,276.9548,279.8714,41296184
